feature_idx,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
4346,1.0,1,0.0003946498393960052,cell_type,categorical
4347,1.0,2,1.786026413901624e-08,cell_type,categorical
4348,0.5,3,5.159661511087721e-08,Inflammation_Response,continuous
4349,0.5,3,6.58481828355625e-09,cell_type,categorical
4350,0.16666666666666666,7,1.3266411635869924e-07,DNA_Repair,continuous
4351,0.5,3,8.711619808844286e-05,cell_type,categorical
4352,1.0,1,1.3281589698368202e-06,cell_type,categorical
4353,0.125,9,5.64227301199706e-07,cell_type,categorical
4354,1.0,1,1.691813992936745e-08,cell_type,categorical
4355,0.125,9,3.4666247155493747e-07,cell_type,categorical
4356,0.5,3,2.4208908814709014e-05,Inflammation_Response,continuous
4357,0.5,3,0.0003217937005855256,cell_type,categorical
4358,0.125,9,1.3248013762807516e-05,Apoptosis,continuous
4359,0.5,3,2.3562410338072913e-07,pct_ribo,continuous
4360,0.3333333333333333,3,0.003064247451281544,pct_ribo,continuous
4361,0.25,5,1.2841214062936758e-08,cell_type,categorical
4362,0.1111111111111111,10,1.2673057777842008e-27,n_genes,continuous
4363,1.0,2,0.01904777047084353,cell_type,categorical
4364,0.3333333333333333,4,3.481558582431035e-09,cell_type,categorical
4365,0.25,5,4.323825882847065e-06,cell_type,categorical
4366,1.0,2,2.1998988070710617e-05,cell_type,categorical
4367,0.5,3,6.492468437705719e-05,cell_type,categorical
4368,0.5,3,1.946131150544336e-05,cell_type,categorical
4369,1.0,2,4.577797196603876e-06,cell_type,categorical
4370,0.125,9,5.3947937164868286e-20,n_counts,continuous
4371,0.5,3,1.0787727681020044e-06,cell_type,categorical
4373,0.25,5,7.800715882797742e-05,pct_mito,continuous
4374,1.0,2,0.0005358922717052293,pct_ribo,continuous
4375,1.0,1,9.529346608069702e-05,cell_type,categorical
4376,1.0,2,2.1829562365897946e-05,cell_type,categorical
4378,0.5,3,2.907381433532103e-05,pct_ribo,continuous
4379,0.5,3,6.382823451376379e-09,cell_type,categorical
4380,0.25,5,0.0003660570416539444,cell_type,categorical
4381,0.5,3,4.4733055872047895e-07,cell_type,categorical
4382,1.0,1,1.7836728817763817e-06,cell_type,categorical
4383,1.0,2,0.00021778108809470027,pct_ribo,continuous
4384,1.0,1,0.007750736645389042,Inflammation_Response,continuous
4385,1.0,2,5.244319948959403e-07,cell_type,categorical
4386,1.0,1,0.003481182341358798,cell_type,categorical
4387,1.0,2,5.999803724120182e-09,cell_type,categorical
4388,1.0,2,8.609660313833026e-06,cell_type,categorical
4389,0.3333333333333333,4,2.7452189153719537e-08,cell_type,categorical
4390,0.3333333333333333,4,3.390778293116222e-07,cell_type,categorical
4391,1.0,2,1.0608360257708933e-05,cell_type,categorical
4392,0.25,5,6.09984190189461e-06,Inflammation_Response,continuous
4393,0.14285714285714285,8,7.548833602579764e-06,n_counts,continuous
4394,1.0,1,2.4439044338464028e-08,cell_type,categorical
4395,0.125,8,0.001518416114943332,S_score,continuous
4396,0.14285714285714285,8,5.420518996557812e-07,pct_mito,continuous
4397,0.1,10,1.734334537307601e-11,n_genes,continuous
4398,1.0,1,1.2780040663868588e-07,cell_type,categorical
4399,0.3333333333333333,4,1.545340218254763e-07,Inflammation_Response,continuous
4400,0.5,3,2.641702663303427e-08,cell_type,categorical
4401,1.0,1,0.009509385291553162,cell_type,categorical
4402,0.3333333333333333,4,5.265603738157189e-05,cell_type,categorical
4403,0.14285714285714285,8,1.2370065061261876e-05,Hypoxia,continuous
4405,0.2,6,0.00010592084762718493,pct_mito,continuous
4407,0.5,3,1.638095434344239e-06,cell_type,categorical
4408,1.0,1,0.03323529020783584,cell_type,categorical
4409,0.5,3,0.00014070901608115153,cell_type,categorical
4411,1.0,1,0.034730205734528494,Inflammation_Response,continuous
4412,1.0,1,1.570732088175469e-09,cell_type,categorical
4413,0.14285714285714285,8,1.8315977021576288e-10,DNA_Repair,continuous
4415,0.25,5,0.0010944273452513627,Inflammation_Response,continuous
4416,0.5,3,5.032570011673246e-05,Inflammation_Response,continuous
4417,0.14285714285714285,8,1.838335598046879e-05,n_counts,continuous
4418,0.3333333333333333,4,2.0052727422196043e-05,cell_type,categorical
4420,1.0,2,1.5707450882408467e-05,cell_type,categorical
4421,0.3333333333333333,4,7.99853430004289e-06,cell_type,categorical
4422,0.5,3,4.940588431683218e-10,Inflammation_Response,continuous
4423,0.25,5,1.658488972893554e-07,cell_type,categorical
4424,1.0,1,0.028415093584269725,cell_type,categorical
4425,1.0,1,4.632470621438692e-06,cell_type,categorical
4426,0.3333333333333333,4,3.7232205728137783e-11,Inflammation_Response,continuous
4427,0.1,11,4.980002663472739e-09,n_genes,continuous
4428,1.0,1,0.0130735414219754,cell_type,categorical
4429,1.0,1,0.007175600847303326,cell_type,categorical
4431,1.0,2,0.0003203851635913688,cell_type,categorical
4432,0.25,5,7.958114397583968e-07,cell_type,categorical
4433,0.5,3,5.0646941007008464e-08,pct_ribo,continuous
4434,1.0,1,0.00459996491615694,cell_type,categorical
4435,1.0,1,0.010392659311366771,cell_type,categorical
4436,0.3333333333333333,4,0.004781186593844379,G2M_score,continuous
4437,1.0,2,1.0595892398554783e-09,cell_type,categorical
4438,1.0,1,5.542062077893544e-09,cell_type,categorical
4439,1.0,1,3.2886905383062406e-08,cell_type,categorical
4440,1.0,2,8.250246817203574e-06,cell_type,categorical
4441,1.0,1,0.0069365500636151675,cell_type,categorical
4442,0.16666666666666666,7,8.258700637262114e-05,cell_type,categorical
4443,0.25,5,0.0001632833096994668,Oxidative_Phosphorylation,continuous
4446,1.0,1,0.007069622249025565,cell_type,categorical
4447,0.5,3,2.9083312039764316e-08,cell_type,categorical
4448,1.0,1,0.0003109554008178437,cell_type,categorical
4449,1.0,1,0.0008687052114232431,cell_type,categorical
4450,1.0,2,0.0004302058599417661,cell_type,categorical
4451,1.0,1,0.0009404420756657414,cell_type,categorical
4452,1.0,2,0.000391838121156808,cell_type,categorical
4453,0.2,6,6.871112208024436e-05,cell_type,categorical
4454,1.0,2,8.245172356951295e-13,Inflammation_Response,continuous
4455,1.0,1,2.0695524621759963e-06,cell_type,categorical
4456,1.0,1,4.685521071204689e-05,cell_type,categorical
4457,0.2,5,0.0016911631301231359,DNA_Repair,continuous
4458,0.5,3,9.083883477539915e-06,cell_type,categorical
4459,1.0,1,0.0030366732692367346,cell_type,categorical
4460,1.0,1,0.00037906286709659016,cell_type,categorical
4461,1.0,1,1.5093529892132659e-05,cell_type,categorical
4462,1.0,1,1.0895509127956068e-09,cell_type,categorical
4463,1.0,2,6.0464495210512505e-05,pct_ribo,continuous
4464,0.5,3,4.5277570580986314e-11,cell_type,categorical
4465,0.5,3,0.000870102644222287,cell_type,categorical
4466,0.25,5,1.0149302246795324e-05,cell_type,categorical
4467,1.0,1,0.0474775582866465,cell_type,categorical
4468,1.0,1,0.022396006630116948,cell_type,categorical
4469,1.0,2,3.5568272256602293e-07,cell_type,categorical
4471,0.5,3,1.810375664474044e-06,pct_ribo,continuous
4472,0.3333333333333333,4,3.359015504045326e-08,cell_type,categorical
4473,1.0,2,4.6116767178377016e-06,cell_type,categorical
4474,1.0,2,0.00021530906693784785,cell_type,categorical
4475,0.5,2,0.009539939786801083,Inflammation_Response,continuous
4476,1.0,2,0.0024856078017638063,Inflammation_Response,continuous
4477,0.5,3,2.155433948937038e-07,cell_type,categorical
4478,1.0,2,1.4926973277992162e-09,cell_type,categorical
4479,0.3333333333333333,4,5.3573318846462816e-08,cell_type,categorical
4480,1.0,1,7.09245730118555e-05,cell_type,categorical
4481,1.0,2,9.340364336324287e-06,cell_type,categorical
4482,0.1,10,4.456736874395192e-12,n_genes,continuous
4483,1.0,2,4.338170377121309e-08,cell_type,categorical
4484,0.5,3,8.83837881535449e-06,cell_type,categorical
4485,0.5,3,3.2961240648682654e-05,cell_type,categorical
4486,0.5,3,0.004842448005374485,pct_ribo,continuous
4487,1.0,2,0.0002148842515276387,cell_type,categorical
4488,0.16666666666666666,7,1.3927719412031249e-06,cell_type,categorical
4489,0.5,3,0.0035638914381044824,pct_ribo,continuous
4490,1.0,2,2.96205258106363e-07,cell_type,categorical
4492,1.0,2,0.000453305228880979,cell_type,categorical
4493,0.25,5,7.585708856505342e-08,pct_mito,continuous
4494,0.5,3,6.66360856798057e-11,cell_type,categorical
4495,1.0,2,3.2070979664072285e-07,pct_ribo,continuous
4497,1.0,1,1.5876720969060113e-07,cell_type,categorical
4498,1.0,1,0.0001236835170312775,cell_type,categorical
4499,1.0,2,0.00026617594268690353,pct_ribo,continuous
4500,1.0,1,0.024355912337345728,cell_type,categorical
4501,0.5,3,0.008308290511725068,G2M_score,continuous
4502,1.0,2,2.0856432367834235e-05,cell_type,categorical
4503,1.0,1,0.0008628918296014033,cell_type,categorical
4504,0.5,3,1.9979592269356097e-08,Inflammation_Response,continuous
4505,0.5,3,3.664713226114677e-05,cell_type,categorical
4506,0.5,3,1.749890219357956e-06,cell_type,categorical
4507,0.3333333333333333,4,0.00022590031127140404,Inflammation_Response,continuous
4508,0.5,3,1.770919098267643e-07,cell_type,categorical
4510,0.5,3,1.552151061907812e-10,cell_type,categorical
4511,0.5,3,3.299818430672299e-06,Inflammation_Response,continuous
4512,0.25,4,0.0008402816633874919,Oxidative_Phosphorylation,continuous
4513,1.0,2,7.090990056488895e-09,cell_type,categorical
4514,1.0,2,0.00011698183484259902,cell_type,categorical
4515,1.0,1,0.0009802787000310863,cell_type,categorical
4516,1.0,1,1.1350315285736362e-10,cell_type,categorical
4517,1.0,2,0.00012960992343228982,cell_type,categorical
4518,0.5,3,1.307567937892132e-06,cell_type,categorical
4519,1.0,1,1.3327529625092662e-08,cell_type,categorical
4520,0.5,3,3.375257355267714e-06,pct_ribo,continuous
4523,1.0,2,2.3274590433230356e-09,cell_type,categorical
4524,0.5,3,3.8898533801280016e-09,cell_type,categorical
4525,1.0,2,0.00590663262664032,cell_type,categorical
4526,1.0,1,1.925179332701843e-07,cell_type,categorical
4527,1.0,1,0.00567582131812352,cell_type,categorical
4528,1.0,1,0.00652906469731171,cell_type,categorical
4529,0.14285714285714285,8,2.7961477865892236e-08,G2M_score,continuous
4530,1.0,2,0.0030038660846989037,pct_ribo,continuous
4531,0.3333333333333333,4,2.250557873317491e-09,Inflammation_Response,continuous
4532,1.0,2,2.7740868365190672e-06,cell_type,categorical
4533,0.5,3,0.000812009976539045,cell_type,categorical
4534,1.0,1,3.121941121963393e-08,cell_type,categorical
4535,1.0,2,1.830788224979061e-07,cell_type,categorical
4536,1.0,2,4.249399009272703e-06,Inflammation_Response,continuous
4537,1.0,2,1.0028966747900503e-09,cell_type,categorical
4538,1.0,1,1.3792804913490616e-05,cell_type,categorical
4539,1.0,2,1.1748674754078038e-08,cell_type,categorical
4540,0.25,5,8.912511509637247e-07,cell_type,categorical
4541,1.0,2,4.5277841930477743e-07,cell_type,categorical
4542,0.5,2,0.005873930887850272,Inflammation_Response,continuous
4543,0.5,3,8.486831492190902e-08,cell_type,categorical
4545,1.0,2,1.3662136040956523e-07,cell_type,categorical
4546,1.0,2,0.0006550917724994105,cell_type,categorical
4547,0.5,3,0.0001864360671293924,pct_ribo,continuous
4548,1.0,2,2.944029016095767e-05,cell_type,categorical
4549,1.0,1,2.7573394378154883e-08,cell_type,categorical
4550,0.3333333333333333,4,2.7984547988190644e-05,cell_type,categorical
4551,0.5,3,1.712770885312842e-05,G2M_score,continuous
4552,1.0,2,0.00022182526413769475,Inflammation_Response,continuous
4553,1.0,2,5.038442560626319e-07,cell_type,categorical
4554,0.125,10,6.548796805201291e-09,S_score,continuous
4555,1.0,1,0.0007743573478924364,cell_type,categorical
4556,0.3333333333333333,4,1.2765590702085702e-07,cell_type,categorical
4557,0.2,6,1.9931713317725985e-07,cell_type,categorical
4558,1.0,1,0.0003218593143356063,cell_type,categorical
4559,1.0,1,0.0004650041397970323,cell_type,categorical
4560,1.0,2,4.1283340791563414e-07,cell_type,categorical
4561,1.0,2,7.145575006100112e-09,cell_type,categorical
4562,1.0,1,7.529584117167987e-06,cell_type,categorical
4563,0.25,6,2.140846960373189e-05,Inflammation_Response,continuous
4564,0.5,3,3.461275310573237e-09,cell_type,categorical
4565,0.125,10,2.0229228796813508e-05,cell_type,categorical
4566,0.16666666666666666,6,0.0014796612414259315,n_counts,continuous
4567,0.5,3,4.069452330205561e-05,Inflammation_Response,continuous
4568,1.0,1,0.016930161954138913,cell_type,categorical
4569,0.1111111111111111,10,3.4919949110907896e-09,Apoptosis,continuous
4570,0.5,3,0.006906833389637341,cell_type,categorical
4571,1.0,2,5.6344584993084465e-05,cell_type,categorical
4572,1.0,2,8.789632325329057e-10,cell_type,categorical
4573,1.0,1,0.0005291560414961759,cell_type,categorical
4574,1.0,2,2.732776469266359e-12,Inflammation_Response,continuous
4575,0.3333333333333333,4,2.5517956116330605e-08,cell_type,categorical
4576,0.16666666666666666,6,1.2850520482642944e-05,Inflammation_Response,continuous
4577,0.5,3,2.5001451231109517e-08,cell_type,categorical
4578,1.0,2,1.156585597091299e-06,cell_type,categorical
4579,1.0,1,0.003547269616558443,cell_type,categorical
4580,0.3333333333333333,4,2.775399419605507e-10,cell_type,categorical
4581,1.0,2,5.567026091007808e-06,cell_type,categorical
4583,0.125,9,2.276919062121079e-09,n_genes,continuous
4584,0.14285714285714285,9,1.755890600415371e-07,S_score,continuous
4586,0.5,3,8.878935611515694e-05,Inflammation_Response,continuous
4587,0.3333333333333333,5,0.0004239733628614901,cell_type,categorical
4589,0.14285714285714285,8,9.976593827243498e-07,Oxidative_Phosphorylation,continuous
4590,1.0,1,0.000830188516269643,cell_type,categorical
4591,1.0,1,0.0003062217973414703,cell_type,categorical
4592,0.125,9,2.524093110769419e-11,Oxidative_Phosphorylation,continuous
4593,0.5,3,0.0012167711615346229,cell_type,categorical
4594,1.0,1,0.035468721934062565,cell_type,categorical
4595,0.5,3,2.2754447138399047e-10,cell_type,categorical
4596,0.125,9,3.856256189671997e-07,Hypoxia,continuous
4597,1.0,1,0.00025693763677713595,cell_type,categorical
4599,1.0,1,0.00017212264018319904,cell_type,categorical
4600,0.25,5,1.4778083036814254e-09,cell_type,categorical
4601,1.0,2,1.4341155159557657e-05,cell_type,categorical
4602,0.25,5,1.5903150155428556e-07,cell_type,categorical
4603,0.3333333333333333,4,0.02378277747935858,S_score,continuous
4604,1.0,2,2.918297850175583e-13,cell_type,categorical
4605,1.0,1,0.0393493709445011,Hypoxia,continuous
4606,1.0,1,0.00034379438409967364,cell_type,categorical
4607,1.0,1,0.00010388117859338774,cell_type,categorical
4608,1.0,2,5.470788523702979e-05,cell_type,categorical
4609,1.0,1,6.808956198279577e-11,cell_type,categorical
4610,0.5,3,6.065405366440029e-05,cell_type,categorical
4611,0.5,3,2.547015407430018e-09,cell_type,categorical
4612,0.14285714285714285,7,1.3156853903644678e-06,DNA_Repair,continuous
4613,1.0,2,4.14632358537937e-09,cell_type,categorical
4614,1.0,2,0.03075467558054919,cell_type,categorical
4615,0.2,6,8.320884188899418e-05,cell_type,categorical
4616,1.0,2,4.763193119042694e-05,cell_type,categorical
4617,0.1111111111111111,10,1.0068810860393003e-05,cell_type,categorical
4619,1.0,2,4.034832223610856e-07,cell_type,categorical
4620,0.125,8,0.0002162954036604161,Hypoxia,continuous
4621,1.0,2,1.999000672111234e-08,cell_type,categorical
4622,0.5,3,5.588827187023604e-07,cell_type,categorical
4624,0.125,9,1.3295844836540343e-05,n_genes,continuous
4625,0.3333333333333333,4,3.044020438081971e-09,cell_type,categorical
4626,1.0,1,2.1338125017878267e-05,cell_type,categorical
4627,1.0,2,2.276919062121079e-09,Inflammation_Response,continuous
4628,0.3333333333333333,4,2.0776655308106699e-07,cell_type,categorical
4629,1.0,2,0.006904109180956009,Inflammation_Response,continuous
4630,0.5,3,1.4678383228802769e-08,cell_type,categorical
4631,0.14285714285714285,8,1.7521146027469366e-09,cell_type,categorical
4632,1.0,2,2.8927066422444957e-06,cell_type,categorical
4633,1.0,1,0.002440848690397097,cell_type,categorical
4634,0.5,3,8.100767773881325e-08,cell_type,categorical
4635,1.0,2,2.560244883269092e-06,cell_type,categorical
4637,0.25,5,1.0584296295342835e-10,cell_type,categorical
4638,0.5,2,0.0024674952113241462,Oxidative_Phosphorylation,continuous
4639,0.1111111111111111,10,5.35638674620258e-17,Oxidative_Phosphorylation,continuous
4640,1.0,1,0.0005831805360415244,cell_type,categorical
4641,1.0,1,4.7881200779453335e-06,cell_type,categorical
4642,1.0,2,2.9270904942461013e-08,cell_type,categorical
4643,1.0,1,1.536716464047063e-07,cell_type,categorical
4644,1.0,2,3.6363238471257272e-06,cell_type,categorical
4645,0.3333333333333333,4,5.445702425531052e-09,cell_type,categorical
4646,0.125,9,8.007513512886175e-08,Apoptosis,continuous
4647,0.125,8,1.0561812039523228e-13,n_counts,continuous
4649,1.0,2,0.0011927283994463246,pct_ribo,continuous
4651,1.0,2,6.389301054018391e-05,pct_ribo,continuous
4652,1.0,1,0.012461801401368605,cell_type,categorical
4653,1.0,2,9.800897864265391e-11,cell_type,categorical
4654,1.0,2,0.00015961196759414805,cell_type,categorical
4655,1.0,1,4.803064314333506e-09,cell_type,categorical
4656,1.0,2,0.01980005525112398,cell_type,categorical
4658,0.3333333333333333,4,5.255875550721818e-10,cell_type,categorical
4662,1.0,1,0.00032158185405156144,cell_type,categorical
4663,0.25,5,5.886652426342185e-11,pct_mito,continuous
4664,0.5,3,0.00012844241347743527,cell_type,categorical
4665,1.0,2,4.082363157351391e-10,cell_type,categorical
4666,0.2,6,1.9682137240211163e-08,pct_mito,continuous
4667,1.0,1,1.4314853962624605e-06,cell_type,categorical
4668,0.3333333333333333,4,0.004497962940902496,phase,categorical
4669,1.0,1,0.0012555793618643106,cell_type,categorical
4670,0.125,9,3.3397482428365185e-12,Oxidative_Phosphorylation,continuous
4671,0.14285714285714285,8,7.509399415842135e-09,DNA_Repair,continuous
4672,0.5,3,7.083378977608566e-07,cell_type,categorical
4673,1.0,2,0.0022531660697675446,cell_type,categorical
4674,1.0,1,1.1096309078665885e-05,cell_type,categorical
4675,0.125,9,2.2211146765920006e-05,cell_type,categorical
4676,1.0,2,4.1954517973888674e-08,cell_type,categorical
4677,0.5,3,1.122350065815072e-09,cell_type,categorical
4678,1.0,2,2.1636641722146303e-07,cell_type,categorical
4679,0.5,3,1.0009834245545747e-07,cell_type,categorical
4680,0.3333333333333333,4,0.0015188543125464395,S_score,continuous
4681,1.0,1,0.00010426308317426897,cell_type,categorical
4682,0.3333333333333333,4,2.0546398230967597e-05,cell_type,categorical
4683,1.0,2,1.1476369755176402e-07,cell_type,categorical
4684,1.0,2,1.3663608260140025e-05,cell_type,categorical
4685,0.1111111111111111,10,1.3567377070214275e-12,Oxidative_Phosphorylation,continuous
