feature_idx,pca_x,pca_y,sparsity,activation_mean,activation_std,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
4369,4.973501,-5.5177,0.16,0.20067449,0.15915816,1.0,2.0,4.577797196603876e-06,cell_type,categorical
4370,-6.983094,-0.40314287,0.92,0.005838413,0.024374861,0.125,9.0,5.3947937164868286e-20,n_counts,continuous
4371,9.335727,5.3503966,0.14,0.28724432,0.17988726,0.5,3.0,1.0787727681020044e-06,cell_type,categorical
4372,-4.2064476,-0.08336828,0.35,0.05217697,0.056964967,0.0,,,None,
4373,-4.8386674,1.3774867,0.72,0.053477217,0.11220909,0.25,5.0,7.800715882797742e-05,pct_mito,continuous
4374,-3.188271,0.49520004,0.42,0.066315174,0.081819266,1.0,2.0,0.0005358922717052293,pct_ribo,continuous
4375,8.5246935,4.024724,0.04,0.2930117,0.21864633,1.0,1.0,9.529346608069702e-05,cell_type,categorical
4376,-1.1671145,3.2154565,0.41,0.10591398,0.12934133,1.0,2.0,2.1829562365897946e-05,cell_type,categorical
4377,-5.0232787,-0.67358214,0.6,0.03863933,0.06519579,0.0,,,None,
4378,-0.8882195,0.5278319,0.31,0.107428595,0.110885985,0.5,3.0,2.907381433532103e-05,pct_ribo,continuous
4379,3.114324,-7.5236497,0.42,0.1600278,0.17476176,0.5,3.0,6.382823451376379e-09,cell_type,categorical
4380,-1.6912727,5.418292,0.51,0.09955263,0.14339595,0.25,5.0,0.0003660570416539444,cell_type,categorical
4381,4.5780096,10.449185,0.25,0.21689789,0.21336608,0.5,3.0,4.4733055872047895e-07,cell_type,categorical
4382,9.323893,2.7070723,0.05,0.27252147,0.14415972,1.0,1.0,1.7836728817763817e-06,cell_type,categorical
4383,5.2168794,-0.9987223,0.05,0.2161036,0.14293176,1.0,2.0,0.00021778108809470027,pct_ribo,continuous
4384,1.2741156,1.877625,0.32,0.15529698,0.16830522,1.0,1.0,0.007750736645389042,Inflammation_Response,continuous
4385,6.4509664,-2.4294574,0.11,0.23101975,0.16409418,1.0,2.0,5.244319948959403e-07,cell_type,categorical
4386,2.5754318,-3.5362668,0.29,0.15946156,0.16829021,1.0,1.0,0.003481182341358798,cell_type,categorical
4387,11.509914,-7.075524,0.18,0.3067188,0.22543196,1.0,2.0,5.999803724120182e-09,cell_type,categorical
4388,-4.374776,2.7665129,0.72,0.06077848,0.12340963,1.0,2.0,8.609660313833026e-06,cell_type,categorical
4389,1.1433804,0.41360345,0.47,0.16579875,0.23741564,0.3333333333333333,4.0,2.7452189153719537e-08,cell_type,categorical
4390,3.178992,1.089193,0.23,0.17871249,0.1660577,0.3333333333333333,4.0,3.390778293116222e-07,cell_type,categorical
4391,-1.7924644,-1.8468693,0.45,0.09181395,0.12849721,1.0,2.0,1.0608360257708933e-05,cell_type,categorical
4392,0.009792277,-0.2036892,0.24,0.13660991,0.13777135,0.25,5.0,6.09984190189461e-06,Inflammation_Response,continuous
4393,-5.0801077,-2.065561,0.86,0.032234278,0.0902709,0.14285714285714285,8.0,7.548833602579764e-06,n_counts,continuous
4394,-2.3353271,2.163728,0.42,0.09525031,0.11323917,1.0,1.0,2.4439044338464028e-08,cell_type,categorical
4395,-5.8885865,0.34492204,0.67,0.025868172,0.057745885,0.125,8.0,0.001518416114943332,S_score,continuous
4396,-6.972532,-0.6069355,0.92,0.0069337105,0.039078522,0.14285714285714285,8.0,5.420518996557812e-07,pct_mito,continuous
4397,-6.088685,0.93341076,0.82,0.020659013,0.060157213,0.1,10.0,1.734334537307601e-11,n_genes,continuous
4398,-1.7428398,-3.7169514,0.47,0.08903162,0.124624394,1.0,1.0,1.2780040663868588e-07,cell_type,categorical
4399,0.47124353,3.6375053,0.33,0.12648904,0.13986655,0.3333333333333333,4.0,1.545340218254763e-07,Inflammation_Response,continuous
4400,-2.8218203,-1.3815792,0.46,0.079097316,0.10079847,0.5,3.0,2.641702663303427e-08,cell_type,categorical
4401,1.020476,-0.49808505,0.27,0.13276252,0.13129589,1.0,1.0,0.009509385291553162,cell_type,categorical
4402,-6.054785,-0.7807299,0.84,0.02241507,0.06199536,0.3333333333333333,4.0,5.265603738157189e-05,cell_type,categorical
4403,-6.288747,-0.8255785,0.76,0.016212149,0.039256655,0.14285714285714285,8.0,1.2370065061261876e-05,Hypoxia,continuous
4404,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4405,-6.8755536,-0.649853,0.94,0.008560959,0.04199511,0.2,6.0,0.00010592084762718493,pct_mito,continuous
4406,-3.0605743,1.9418368,0.39,0.0750578,0.085395925,0.0,,,None,
4407,3.0522175,1.8426924,0.23,0.17122713,0.14871255,0.5,3.0,1.638095434344239e-06,cell_type,categorical
4408,5.251439,-2.0713696,0.16,0.21740252,0.19521746,1.0,1.0,0.03323529020783584,cell_type,categorical
4409,-1.3429195,1.4518517,0.55,0.10879738,0.1648223,0.5,3.0,0.00014070901608115153,cell_type,categorical
4410,-0.171011,1.3030237,0.35,0.1275151,0.16737448,0.0,,,None,
4411,1.5079511,0.563807,0.16,0.15029402,0.111641504,1.0,1.0,0.034730205734528494,Inflammation_Response,continuous
4412,4.672424,5.4609623,0.27,0.2092602,0.18316093,1.0,1.0,1.570732088175469e-09,cell_type,categorical
4413,-6.4712725,0.054930806,0.86,0.019543428,0.05747297,0.14285714285714285,8.0,1.8315977021576288e-10,DNA_Repair,continuous
4414,-2.0353303,-3.0310068,0.42,0.08625002,0.10498162,0.0,,,None,
4415,-3.2514691,-2.0346525,0.65,0.06425125,0.12126188,0.25,5.0,0.0010944273452513627,Inflammation_Response,continuous
4416,12.1047945,-2.0540884,0.08,0.31096187,0.15814951,0.5,3.0,5.032570011673246e-05,Inflammation_Response,continuous
4417,-5.7318406,-0.7092963,0.77,0.026746506,0.06492814,0.14285714285714285,8.0,1.838335598046879e-05,n_counts,continuous
4418,-1.3779252,2.0866878,0.37,0.09498025,0.11001754,0.3333333333333333,4.0,2.0052727422196043e-05,cell_type,categorical
4419,-2.3041284,-2.111671,0.46,0.07765563,0.10706272,0.0,,,None,
4420,2.0712698,-0.84267163,0.15,0.15897344,0.106032506,1.0,2.0,1.5707450882408467e-05,cell_type,categorical
4421,-2.8231723,-2.7947989,0.54,0.07307145,0.11117834,0.3333333333333333,4.0,7.99853430004289e-06,cell_type,categorical
4422,8.906897,-3.3841658,0.1,0.27604043,0.16741855,0.5,3.0,4.940588431683218e-10,Inflammation_Response,continuous
4423,-3.3250122,-0.37240273,0.5,0.077130884,0.124490246,0.25,5.0,1.658488972893554e-07,cell_type,categorical
4424,5.7699385,-3.382831,0.08,0.20856723,0.12998503,1.0,1.0,0.028415093584269725,cell_type,categorical
4425,14.997126,-6.008901,0.03,0.36989507,0.19095089,1.0,1.0,4.632470621438692e-06,cell_type,categorical
4426,3.207491,-1.2026885,0.28,0.19215357,0.192694,0.3333333333333333,4.0,3.7232205728137783e-11,Inflammation_Response,continuous
4427,-6.3652396,0.24900264,0.78,0.01799605,0.051246356,0.1,11.0,4.980002663472739e-09,n_genes,continuous
4428,-3.344622,0.7708021,0.38,0.072621584,0.08466968,1.0,1.0,0.0130735414219754,cell_type,categorical
4429,8.312855,0.20775628,0.01,0.26488334,0.122474946,1.0,1.0,0.007175600847303326,cell_type,categorical
4430,-2.2349765,0.64176077,0.47,0.08408594,0.11266558,0.0,,,None,
4431,10.50654,-4.8590107,0.13,0.28718936,0.23014185,1.0,2.0,0.0003203851635913688,cell_type,categorical
4432,-5.832074,0.4806676,0.76,0.032415047,0.07189075,0.25,5.0,7.958114397583968e-07,cell_type,categorical
4433,-2.4843276,-2.2248352,0.41,0.08783581,0.106400885,0.5,3.0,5.0646941007008464e-08,pct_ribo,continuous
4434,7.34958,-2.914856,0.11,0.23800021,0.14267382,1.0,1.0,0.00459996491615694,cell_type,categorical
4435,-0.099800006,-2.3225782,0.31,0.11555698,0.11145712,1.0,1.0,0.010392659311366771,cell_type,categorical
4436,-3.1171877,0.515925,0.58,0.07008218,0.12884922,0.3333333333333333,4.0,0.004781186593844379,G2M_score,continuous
4437,12.041921,-6.0917172,0.1,0.313344,0.21373585,1.0,2.0,1.0595892398554783e-09,cell_type,categorical
4438,11.482919,5.620177,0.04,0.3239047,0.18820769,1.0,1.0,5.542062077893544e-09,cell_type,categorical
4439,7.608698,-6.33177,0.15,0.23397642,0.18380298,1.0,1.0,3.2886905383062406e-08,cell_type,categorical
4440,2.2179668,-3.742544,0.16,0.15788172,0.118669674,1.0,2.0,8.250246817203574e-06,cell_type,categorical
4441,2.992626,2.1648276,0.03,0.18615901,0.12635678,1.0,1.0,0.0069365500636151675,cell_type,categorical
4442,-3.8889759,0.7683843,0.61,0.054162566,0.0857179,0.16666666666666666,7.0,8.258700637262114e-05,cell_type,categorical
4443,-4.078697,0.99273014,0.62,0.07013176,0.13616201,0.25,5.0,0.0001632833096994668,Oxidative_Phosphorylation,continuous
4444,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4445,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4446,6.8548417,-1.1461126,0.07,0.23306054,0.118573815,1.0,1.0,0.007069622249025565,cell_type,categorical
4447,9.218658,4.297256,0.06,0.2705231,0.18381986,0.5,3.0,2.9083312039764316e-08,cell_type,categorical
4448,0.43040177,-3.5579622,0.3,0.12063231,0.14583997,1.0,1.0,0.0003109554008178437,cell_type,categorical
4449,-1.6595743,-3.1073177,0.4,0.08702145,0.10152411,1.0,1.0,0.0008687052114232431,cell_type,categorical
4450,0.7957831,-0.04770115,0.25,0.13114737,0.12013909,1.0,2.0,0.0004302058599417661,cell_type,categorical
4451,-2.7387192,-0.46939194,0.35,0.07815437,0.096403755,1.0,1.0,0.0009404420756657414,cell_type,categorical
4452,1.2972099,0.91460824,0.18,0.14370765,0.112315565,1.0,2.0,0.000391838121156808,cell_type,categorical
4453,-1.8268839,-2.1187232,0.59,0.095062256,0.17275739,0.2,6.0,6.871112208024436e-05,cell_type,categorical
4454,2.8136795,5.510775,0.21,0.1731296,0.1438261,1.0,2.0,8.245172356951295e-13,Inflammation_Response,continuous
4455,1.4098063,0.16375151,0.29,0.14328974,0.14838767,1.0,1.0,2.0695524621759963e-06,cell_type,categorical
4456,2.5430894,-4.4147787,0.28,0.15319738,0.1336104,1.0,1.0,4.685521071204689e-05,cell_type,categorical
4457,-3.5117426,0.4225436,0.47,0.06965991,0.10649261,0.2,5.0,0.0016911631301231359,DNA_Repair,continuous
4458,-2.5755157,-1.7558484,0.51,0.081314586,0.119426176,0.5,3.0,9.083883477539915e-06,cell_type,categorical
4459,2.4285102,-0.012117958,0.21,0.16540343,0.14143978,1.0,1.0,0.0030366732692367346,cell_type,categorical
4460,-3.235255,-1.1372572,0.62,0.06860306,0.11859675,1.0,1.0,0.00037906286709659016,cell_type,categorical
4461,3.5794234,-3.3204818,0.24,0.17647284,0.15118039,1.0,1.0,1.5093529892132659e-05,cell_type,categorical
4462,4.7018137,-6.1892147,0.26,0.18562452,0.1776978,1.0,1.0,1.0895509127956068e-09,cell_type,categorical
4463,0.6483032,3.0626802,0.22,0.13854574,0.118549295,1.0,2.0,6.0464495210512505e-05,pct_ribo,continuous
4464,4.2378993,-2.339156,0.39,0.21071088,0.22268437,0.5,3.0,4.5277570580986314e-11,cell_type,categorical
4465,9.233562,-4.581281,0.1,0.271056,0.18549277,0.5,3.0,0.000870102644222287,cell_type,categorical
4466,-5.054824,-0.9866818,0.65,0.03984279,0.06988424,0.25,5.0,1.0149302246795324e-05,cell_type,categorical
4467,2.3498135,-2.1739128,0.15,0.16139911,0.1325965,1.0,1.0,0.0474775582866465,cell_type,categorical
4468,-3.9952943,-1.2052578,0.42,0.054244243,0.06669301,1.0,1.0,0.022396006630116948,cell_type,categorical
4469,-4.2303123,0.13636245,0.62,0.056248903,0.104559295,1.0,2.0,3.5568272256602293e-07,cell_type,categorical
4470,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4471,4.0323915,-3.8475783,0.13,0.18855973,0.14249192,0.5,3.0,1.810375664474044e-06,pct_ribo,continuous
4472,6.8702984,0.1418426,0.14,0.2514357,0.22879018,0.3333333333333333,4.0,3.359015504045326e-08,cell_type,categorical
4473,-5.0944147,-1.0170232,0.65,0.038657498,0.06724643,1.0,2.0,4.6116767178377016e-06,cell_type,categorical
4474,-0.25427142,0.9270794,0.33,0.12843059,0.1529504,1.0,2.0,0.00021530906693784785,cell_type,categorical
4475,-3.8837786,-1.5341604,0.52,0.056871206,0.079310894,0.5,2.0,0.009539939786801083,Inflammation_Response,continuous
4476,-0.5584923,-2.1496868,0.45,0.110247485,0.13807483,1.0,2.0,0.0024856078017638063,Inflammation_Response,continuous
4477,-1.3875594,-0.4108528,0.4,0.0923463,0.11394957,0.5,3.0,2.155433948937038e-07,cell_type,categorical
4478,3.7033758,-0.9854776,0.24,0.18890624,0.1742774,1.0,2.0,1.4926973277992162e-09,cell_type,categorical
4479,3.9925294,6.3458247,0.31,0.18313515,0.19717081,0.3333333333333333,4.0,5.3573318846462816e-08,cell_type,categorical
4480,2.3029702,-0.05788931,0.15,0.15639535,0.11216554,1.0,1.0,7.09245730118555e-05,cell_type,categorical
4481,-1.9547496,-3.0268762,0.45,0.09545121,0.12123288,1.0,2.0,9.340364336324287e-06,cell_type,categorical
4482,-6.9498305,0.002175836,0.9,0.005307473,0.02310189,0.1,10.0,4.456736874395192e-12,n_genes,continuous
4483,-0.19318569,-2.4267194,0.34,0.11023774,0.1146197,1.0,2.0,4.338170377121309e-08,cell_type,categorical
4484,7.401241,2.804322,0.09,0.26996738,0.2255182,0.5,3.0,8.83837881535449e-06,cell_type,categorical
4485,6.3003883,0.11235,0.14,0.21825983,0.16171482,0.5,3.0,3.2961240648682654e-05,cell_type,categorical
4486,0.80981445,0.34940034,0.32,0.13477504,0.14371672,0.5,3.0,0.004842448005374485,pct_ribo,continuous
4487,-2.6862679,-3.556811,0.57,0.07112102,0.112609394,1.0,2.0,0.0002148842515276387,cell_type,categorical
4488,-6.0136104,-0.79319274,0.81,0.023857798,0.06582152,0.16666666666666666,7.0,1.3927719412031249e-06,cell_type,categorical
4489,5.5904202,-1.9686707,0.09,0.21472704,0.13649343,0.5,3.0,0.0035638914381044824,pct_ribo,continuous
4490,1.5278599,-5.441922,0.36,0.13926674,0.14183511,1.0,2.0,2.96205258106363e-07,cell_type,categorical
4491,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4492,3.565087,2.2661407,0.18,0.19303118,0.14625749,1.0,2.0,0.000453305228880979,cell_type,categorical
4493,0.27889025,4.6397886,0.81,0.18000776,0.44799608,0.25,5.0,7.585708856505342e-08,pct_mito,continuous
4494,5.926986,-6.075021,0.23,0.22627455,0.24583542,0.5,3.0,6.66360856798057e-11,cell_type,categorical
4495,-0.09075029,4.9728026,0.33,0.13651587,0.15797952,1.0,2.0,3.2070979664072285e-07,pct_ribo,continuous
4496,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4497,-0.05402471,-1.7285204,0.3,0.11465212,0.11655783,1.0,1.0,1.5876720969060113e-07,cell_type,categorical
4498,-4.426731,-0.7246927,0.49,0.05089939,0.066066235,1.0,1.0,0.0001236835170312775,cell_type,categorical
4499,-1.1846013,-3.1500473,0.3,0.104629494,0.10634517,1.0,2.0,0.00026617594268690353,pct_ribo,continuous
4500,1.5118961,-0.7450115,0.16,0.14044479,0.12091299,1.0,1.0,0.024355912337345728,cell_type,categorical
4501,-4.2558618,-0.54242533,0.62,0.05598609,0.09466749,0.5,3.0,0.008308290511725068,G2M_score,continuous
4502,-1.7643276,4.7098947,0.43,0.09878292,0.117070645,1.0,2.0,2.0856432367834235e-05,cell_type,categorical
4503,-4.696656,-1.9545263,0.67,0.04196578,0.068333045,1.0,1.0,0.0008628918296014033,cell_type,categorical
4504,6.501361,14.987846,0.38,0.23465838,0.30678594,0.5,3.0,1.9979592269356097e-08,Inflammation_Response,continuous
4505,3.9624753,2.4659443,0.14,0.19970739,0.14619821,0.5,3.0,3.664713226114677e-05,cell_type,categorical
4506,0.44162822,4.1334286,0.19,0.1366551,0.12322892,0.5,3.0,1.749890219357956e-06,cell_type,categorical
4507,-2.958942,2.7930303,0.51,0.07552734,0.103421785,0.3333333333333333,4.0,0.00022590031127140404,Inflammation_Response,continuous
4508,0.44809487,7.567304,0.43,0.13191584,0.16965611,0.5,3.0,1.770919098267643e-07,cell_type,categorical
4509,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4510,-1.0668136,-3.2975504,0.37,0.10627161,0.12821068,0.5,3.0,1.552151061907812e-10,cell_type,categorical
4511,-4.4693136,0.47417217,0.7,0.052296802,0.10515123,0.5,3.0,3.299818430672299e-06,Inflammation_Response,continuous
4512,-5.112075,1.4554825,0.72,0.048149567,0.113995574,0.25,4.0,0.0008402816633874919,Oxidative_Phosphorylation,continuous
4513,5.0497174,-7.4806776,0.32,0.1983301,0.24644919,1.0,2.0,7.090990056488895e-09,cell_type,categorical
4514,7.891194,0.5378868,0.23,0.2508462,0.1817567,1.0,2.0,0.00011698183484259902,cell_type,categorical
4515,5.646206,1.9847009,0.1,0.22752352,0.14546631,1.0,1.0,0.0009802787000310863,cell_type,categorical
4516,-1.2656013,-1.4705504,0.54,0.09858181,0.13287818,1.0,1.0,1.1350315285736362e-10,cell_type,categorical
4517,-1.40873,-1.4756722,0.42,0.107014656,0.12439946,1.0,2.0,0.00012960992343228982,cell_type,categorical
4518,3.7970855,7.196368,0.16,0.19616102,0.15559165,0.5,3.0,1.307567937892132e-06,cell_type,categorical
4519,14.46501,-9.909445,0.15,0.3373977,0.25515068,1.0,1.0,1.3327529625092662e-08,cell_type,categorical
4520,-0.19443884,-2.6357477,0.49,0.12586309,0.15979365,0.5,3.0,3.375257355267714e-06,pct_ribo,continuous
4521,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
4522,-0.9803194,-2.100642,0.3,0.105376355,0.1122498,0.0,,,None,
4523,4.7676888,-4.1119237,0.1,0.20613961,0.16525492,1.0,2.0,2.3274590433230356e-09,cell_type,categorical
4524,10.837992,19.706022,0.21,0.31352207,0.3735209,0.5,3.0,3.8898533801280016e-09,cell_type,categorical
4525,-0.2325712,-1.1638191,0.34,0.121546715,0.14603022,1.0,2.0,0.00590663262664032,cell_type,categorical
4526,6.4806952,-6.746023,0.2,0.21797907,0.16922522,1.0,1.0,1.925179332701843e-07,cell_type,categorical
4527,-1.732902,-2.411945,0.48,0.08688645,0.12052761,1.0,1.0,0.00567582131812352,cell_type,categorical
4528,-1.8889352,-2.0442777,0.41,0.09245692,0.12103673,1.0,1.0,0.00652906469731171,cell_type,categorical
4529,-6.0986333,-1.0026147,0.87,0.02242763,0.06715385,0.14285714285714285,8.0,2.7961477865892236e-08,G2M_score,continuous
4530,-1.2241018,2.3170485,0.21,0.1023961,0.09805191,1.0,2.0,0.0030038660846989037,pct_ribo,continuous
4531,1.7971126,6.1498885,0.29,0.1566157,0.16466291,0.3333333333333333,4.0,2.250557873317491e-09,Inflammation_Response,continuous
4532,-0.8100918,-1.848866,0.39,0.10821176,0.12831984,1.0,2.0,2.7740868365190672e-06,cell_type,categorical
4533,-4.4033546,2.1169527,0.58,0.05737448,0.08626371,0.5,3.0,0.000812009976539045,cell_type,categorical
4534,9.06444,-3.9117453,0.06,0.2654683,0.16944548,1.0,1.0,3.121941121963393e-08,cell_type,categorical
4535,0.88327986,-4.103066,0.38,0.13809593,0.1631955,1.0,2.0,1.830788224979061e-07,cell_type,categorical
4536,5.0017104,-0.18344805,0.16,0.20844069,0.16111085,1.0,2.0,4.249399009272703e-06,Inflammation_Response,continuous
4537,6.1182694,10.206243,0.32,0.23368776,0.23150693,1.0,2.0,1.0028966747900503e-09,cell_type,categorical
4538,1.4588683,-0.2657879,0.35,0.14595634,0.1483669,1.0,1.0,1.3792804913490616e-05,cell_type,categorical
4539,-1.9274746,-2.48848,0.52,0.085367605,0.121148586,1.0,2.0,1.1748674754078038e-08,cell_type,categorical
4540,-4.0317883,-2.3220654,0.67,0.05167763,0.096784756,0.25,5.0,8.912511509637247e-07,cell_type,categorical
4541,-0.8585132,-1.3333795,0.27,0.11835681,0.121293575,1.0,2.0,4.5277841930477743e-07,cell_type,categorical
4542,-3.3215892,1.2604136,0.42,0.0689969,0.0831094,0.5,2.0,0.005873930887850272,Inflammation_Response,continuous
4543,6.5155125,2.2395215,0.18,0.2244258,0.15390497,0.5,3.0,8.486831492190902e-08,cell_type,categorical
4544,0.26108912,3.843949,0.26,0.13786443,0.14079097,0.0,,,None,
4545,3.9806547,7.4787054,0.23,0.19903025,0.18176259,1.0,2.0,1.3662136040956523e-07,cell_type,categorical
4546,3.2219713,4.315793,0.14,0.18042484,0.14335658,1.0,2.0,0.0006550917724994105,cell_type,categorical
4547,0.43557996,-2.8822753,0.25,0.13177942,0.1187812,0.5,3.0,0.0001864360671293924,pct_ribo,continuous
4548,-5.335964,0.16416344,0.62,0.033247232,0.06137292,1.0,2.0,2.944029016095767e-05,cell_type,categorical
4549,-2.5554655,-1.634973,0.57,0.07904381,0.12606366,1.0,1.0,2.7573394378154883e-08,cell_type,categorical
4550,-4.6910315,-0.617967,0.55,0.045154847,0.06704712,0.3333333333333333,4.0,2.7984547988190644e-05,cell_type,categorical
4551,-5.7931695,-1.0031897,0.8,0.027161255,0.06901581,0.5,3.0,1.712770885312842e-05,G2M_score,continuous
4552,-0.28190976,0.2690516,0.22,0.11999767,0.105291635,1.0,2.0,0.00022182526413769475,Inflammation_Response,continuous
4553,1.8607931,-2.4112206,0.36,0.14839138,0.17543526,1.0,2.0,5.038442560626319e-07,cell_type,categorical
4554,-5.8169737,-0.35377625,0.81,0.030036662,0.08823754,0.125,10.0,6.548796805201291e-09,S_score,continuous
4555,-3.3072288,-2.8017952,0.56,0.0629785,0.102928884,1.0,1.0,0.0007743573478924364,cell_type,categorical
4556,-3.6725674,-1.0508528,0.56,0.064271525,0.09189035,0.3333333333333333,4.0,1.2765590702085702e-07,cell_type,categorical
4557,1.2647144,2.1273656,0.55,0.17813973,0.325492,0.2,6.0,1.9931713317725985e-07,cell_type,categorical
4558,-2.9335167,-0.025803722,0.41,0.07880697,0.092868544,1.0,1.0,0.0003218593143356063,cell_type,categorical
4559,3.451422,-0.41195974,0.09,0.17488857,0.11768537,1.0,1.0,0.0004650041397970323,cell_type,categorical
4560,0.13685083,-2.3574476,0.31,0.13277453,0.13288821,1.0,2.0,4.1283340791563414e-07,cell_type,categorical
4561,7.001997,9.702375,0.15,0.2649603,0.25577787,1.0,2.0,7.145575006100112e-09,cell_type,categorical
4562,-0.309646,-3.5047781,0.33,0.10974658,0.12832126,1.0,1.0,7.529584117167987e-06,cell_type,categorical
4563,-4.312008,0.49962175,0.49,0.049113303,0.073660366,0.25,6.0,2.140846960373189e-05,Inflammation_Response,continuous
4564,10.81288,-2.2389615,0.1,0.28873053,0.20739293,0.5,3.0,3.461275310573237e-09,cell_type,categorical
4565,-1.0279678,6.465382,0.55,0.104836196,0.1694522,0.125,10.0,2.0229228796813508e-05,cell_type,categorical
4566,-5.0242467,-0.02722629,0.61,0.04122461,0.07731971,0.16666666666666666,6.0,0.0014796612414259315,n_counts,continuous
4567,1.9395674,3.208658,0.32,0.17172441,0.17493981,0.5,3.0,4.069452330205561e-05,Inflammation_Response,continuous
4568,3.0494945,-0.8957998,0.16,0.1844712,0.14959332,1.0,1.0,0.016930161954138913,cell_type,categorical
